,Title,Pub_name,DOI,Cover_Date,URL,Link,Main_URL
3243,Tuning the charge transition process of Eu<ce:inf loc=post>2</ce:inf>O<ce:inf loc=post>3</ce:inf> nanorods by coupling with Ag nanoparticles for enhanced photocatalytic performance,Journal of Environmental Chemical Engineering,10.1016/j.jece.2017.05.042,2017-06-30,https://api.elsevier.com/content/article/pii/S2213343717302336,https://api.elsevier.com/content/article/doi/10.1016/j.jece.2017.05.042?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S2213343717302336
3244,Copper substituted spinel Co–Cr spinel Ferrites@Graphitic carbon nitride nanocomposite as a visible light active photocatalytic material,Optical Materials,10.1016/j.optmat.2024.114906,2024-02-29,https://api.elsevier.com/content/article/pii/S0925346724000831,https://api.elsevier.com/content/article/doi/10.1016/j.optmat.2024.114906?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0925346724000831
3245,Removal of natural organic matter and disinfection byproduct precursors from drinking water using photocatalytically regenerable nanoscale adsorbents,Chemosphere,10.1016/j.chemosphere.2018.11.102,2019-03-31,https://api.elsevier.com/content/article/pii/S0045653518322094,https://api.elsevier.com/content/article/doi/10.1016/j.chemosphere.2018.11.102?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0045653518322094
3246,Discovery of optimal silver nanowires synthesis conditions using machine learning,Materials Letters,10.1016/j.matlet.2024.137399,2024-12-15,https://api.elsevier.com/content/article/pii/S0167577X24015398,https://api.elsevier.com/content/article/doi/10.1016/j.matlet.2024.137399?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0167577X24015398
3247,Synthesis and characterization of surfactant assisted MoS<ce:inf loc=post>2</ce:inf> for degradation of industrial pollutants,Optical Materials,10.1016/j.optmat.2022.113033,2022-11-30,https://api.elsevier.com/content/article/pii/S0925346722010709,https://api.elsevier.com/content/article/doi/10.1016/j.optmat.2022.113033?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0925346722010709
3248,Lamellar copper molybdate as a novel photocatalyst for the degradation of Rhodamine B,Materials Letters,10.1016/j.matlet.2024.136821,2024-09-15,https://api.elsevier.com/content/article/pii/S0167577X24009601,https://api.elsevier.com/content/article/doi/10.1016/j.matlet.2024.136821?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0167577X24009601
3249,Piezoelectric effect synergistically enhances the performance of Ti<ce:inf loc=post>32</ce:inf>-oxo-cluster/BaTiO<ce:inf loc=post>3</ce:inf>/CuS p-n heterojunction photocatalytic degradation of pollutants,Applied Catalysis B: Environmental,10.1016/j.apcatb.2021.120019,2021-08-15,https://api.elsevier.com/content/article/pii/S0926337321001454,https://api.elsevier.com/content/article/doi/10.1016/j.apcatb.2021.120019?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0926337321001454
3250,Recent advances in the electrochemistry of layered post-transition metal chalcogenide nanomaterials for hydrogen evolution reaction,Journal of Energy Chemistry,10.1016/j.jechem.2021.01.021,2021-09-30,https://api.elsevier.com/content/article/pii/S2095495621000504,https://api.elsevier.com/content/article/doi/10.1016/j.jechem.2021.01.021?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S2095495621000504
3251,Hydrogen titanate nanosheets with both adsorptive and photocatalytic properties used for organic dyes removal,Colloids and Surfaces A: Physicochemical and Engineering Aspects,10.1016/j.colsurfa.2016.12.031,2017-03-05,https://api.elsevier.com/content/article/pii/S0927775716310743,https://api.elsevier.com/content/article/doi/10.1016/j.colsurfa.2016.12.031?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0927775716310743
3252,"Unveiling the cobalt vanadate supported hexagonal boron nitride nanocomposite for photocatalytic wastewater treatment: Enhanced degradation of dyes, antibiotics, and real industrial wastewater",Materials Science in Semiconductor Processing,10.1016/j.mssp.2024.108407,2024-07-31,https://api.elsevier.com/content/article/pii/S1369800124003032,https://api.elsevier.com/content/article/doi/10.1016/j.mssp.2024.108407?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S1369800124003032
3253,Emerging applications of metal-TCNQ based organic semiconductor charge transfer complexes for catalysis,Catalysis Today,10.1016/j.cattod.2015.11.017,2016-12-01,https://api.elsevier.com/content/article/pii/S0920586115007452,https://api.elsevier.com/content/article/doi/10.1016/j.cattod.2015.11.017?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0920586115007452
3254,Fundamental approaches and applications of nanotechnology: A mini review,Materials Today: Proceedings,10.1016/j.matpr.2022.12.172,2023-01-02,https://api.elsevier.com/content/article/pii/S2214785322075447,https://api.elsevier.com/content/article/doi/10.1016/j.matpr.2022.12.172?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S2214785322075447
3255,Magic size ZnSe nanoclusters: Synthesis and their potential,Inorganic Chemistry Communications,10.1016/j.inoche.2023.110602,2023-06-30,https://api.elsevier.com/content/article/pii/S1387700323002149,https://api.elsevier.com/content/article/doi/10.1016/j.inoche.2023.110602?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S1387700323002149
3256,Tailoring the morphology and charge transfer pathways of ultrathin Cd<ce:inf loc=post>0.8</ce:inf>Zn<ce:inf loc=post>0.2</ce:inf>S nanosheets <ce:italic>via</ce:italic> ionic liquid-modified Ti<ce:inf loc=post>3</ce:inf>C<ce:inf loc=post>2</ce:inf> MXenes towards remarkable photocatalytic hydrogen evolution,Journal of Materials Science & Technology,10.1016/j.jmst.2024.03.025,2025-01-01,https://api.elsevier.com/content/article/pii/S1005030224004043,https://api.elsevier.com/content/article/doi/10.1016/j.jmst.2024.03.025?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S1005030224004043
3257,Element engineering in graphitic carbon nitride photocatalysts,Renewable and Sustainable Energy Reviews,10.1016/j.rser.2024.114482,2024-07-31,https://api.elsevier.com/content/article/pii/S1364032124002053,https://api.elsevier.com/content/article/doi/10.1016/j.rser.2024.114482?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S1364032124002053
3258,"Nanohybrid photocatalysts in dye (Colorants) wastewater treatment: Recent trends in simultaneous dye degradation, hydrogen production, storage and transport feasibility",Journal of Cleaner Production,10.1016/j.jclepro.2023.139180,2023-11-10,https://api.elsevier.com/content/article/pii/S0959652623033383,https://api.elsevier.com/content/article/doi/10.1016/j.jclepro.2023.139180?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0959652623033383
3259,Enhanced oxygen evolution of a new copper-based metal-organic framework through the construction of a heterogeneous structure with bismuth oxyiodide,Electrochimica Acta,10.1016/j.electacta.2024.144299,2024-07-01,https://api.elsevier.com/content/article/pii/S0013468624005413,https://api.elsevier.com/content/article/doi/10.1016/j.electacta.2024.144299?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0013468624005413
3260,Bi<ce:inf loc=post>2</ce:inf>O<ce:inf loc=post>3</ce:inf>/MoO<ce:inf loc=post>3</ce:inf> composites: A synergistic approach towards photocatalytic degradation and enhanced antimicrobial activity,Electrochimica Acta,10.1016/j.electacta.2024.144583,2024-09-01,https://api.elsevier.com/content/article/pii/S0013468624008235,https://api.elsevier.com/content/article/doi/10.1016/j.electacta.2024.144583?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0013468624008235
3261,Light driven <ce:italic>Aspergillus niger</ce:italic>-ZnS nanobiohybrids for degradation of methyl orange,Chemosphere,10.1016/j.chemosphere.2022.134162,2022-07-31,https://api.elsevier.com/content/article/pii/S0045653522006555,https://api.elsevier.com/content/article/doi/10.1016/j.chemosphere.2022.134162?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0045653522006555
3262,A facile synthesis of ZnWO<ce:inf loc=post>4</ce:inf> nanoparticles by microwave assisted technique and its application in photocatalysis,Materials Research Bulletin,10.1016/j.materresbull.2012.12.002,2013-03-31,https://api.elsevier.com/content/article/pii/S0025540812009567,https://api.elsevier.com/content/article/doi/10.1016/j.materresbull.2012.12.002?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0025540812009567
3263,Architecting B-site Ni doped BaTiO<ce:inf loc=post>3</ce:inf> photocatalyst for environmental remediation: Enhanced photodegradation performance,Materials Science in Semiconductor Processing,10.1016/j.mssp.2024.108222,2024-05-31,https://api.elsevier.com/content/article/pii/S1369800124001185,https://api.elsevier.com/content/article/doi/10.1016/j.mssp.2024.108222?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S1369800124001185
3264,Frontiers in environmental cleanup: Recent advances in remediation of emerging pollutants from soil and water,Journal of Hazardous Materials Advances,10.1016/j.hazadv.2024.100461,2024-11-30,https://api.elsevier.com/content/article/pii/S2772416624000627,https://api.elsevier.com/content/article/doi/10.1016/j.hazadv.2024.100461?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S2772416624000627
3265,Sustainable self-cleaning fabrics enabled by sunlit metal oxide catalysts: A critical review,Sustainable Materials and Technologies,10.1016/j.susmat.2024.e01009,2024-09-30,https://api.elsevier.com/content/article/pii/S2214993724001891,https://api.elsevier.com/content/article/doi/10.1016/j.susmat.2024.e01009?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S2214993724001891
3266,Modification engineering of TiO<ce:inf loc=post>2</ce:inf>-based nanoheterojunction photocatalysts,Chemosphere,10.1016/j.chemosphere.2023.140595,2024-01-31,https://api.elsevier.com/content/article/pii/S0045653523028655,https://api.elsevier.com/content/article/doi/10.1016/j.chemosphere.2023.140595?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0045653523028655
3267,Chapter 6: Advanced chemical methods for metal oxide nanostructures,Advances in Nanostructures,10.1016/B978-0-443-13819-5.00006-9,2025-12-31,https://api.elsevier.com/content/article/pii/B9780443138195000069,https://api.elsevier.com/content/article/doi/10.1016/B978-0-443-13819-5.00006-9?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/B9780443138195000069
3268,Combining rhombohedral dodecahedral ZnO with g-C<ce:inf loc=post>3</ce:inf>N<ce:inf loc=post>4</ce:inf> nanosheets for enhanced photocatalytic activity,Journal of Physics and Chemistry of Solids,10.1016/j.jpcs.2024.112293,2024-12-31,https://api.elsevier.com/content/article/pii/S0022369724004281,https://api.elsevier.com/content/article/doi/10.1016/j.jpcs.2024.112293?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0022369724004281
3269,Impact of precursor chelation on tantalum based nanoparticles for removal of dye from water,Materials Today: Proceedings,10.1016/j.matpr.2023.01.184,2023-12-31,https://api.elsevier.com/content/article/pii/S2214785323002481,https://api.elsevier.com/content/article/doi/10.1016/j.matpr.2023.01.184?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S2214785323002481
3270,Amorphous Sb<ce:inf loc=post>2</ce:inf>WO<ce:inf loc=post>6</ce:inf>/SbPO<ce:inf loc=post>4</ce:inf> composite nanoparticles: A green ultrasound synthesis and photocatalytic performance,Inorganic Chemistry Communications,10.1016/j.inoche.2023.111128,2023-10-31,https://api.elsevier.com/content/article/pii/S1387700323007402,https://api.elsevier.com/content/article/doi/10.1016/j.inoche.2023.111128?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S1387700323007402
3271,Achieving high-efficient photocatalytic persulfate-activated degradation of tetracycline <ce:italic>via</ce:italic> carbon dots modified MIL-101(Fe) octahedrons,Chinese Journal of Chemical Engineering,10.1016/j.cjche.2023.10.006,2024-02-29,https://api.elsevier.com/content/article/pii/S1004954123002896,https://api.elsevier.com/content/article/doi/10.1016/j.cjche.2023.10.006?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S1004954123002896
3272,Comparative investigation of the characterization and photoactivity of gold-decorated graphitic carbon nitride: A study aspect of various synthesis approaches,Surfaces and Interfaces,10.1016/j.surfin.2023.103645,2024-01-31,https://api.elsevier.com/content/article/pii/S2468023023010118,https://api.elsevier.com/content/article/doi/10.1016/j.surfin.2023.103645?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S2468023023010118
3273,Photocatalytic degradation of levofloxacin by GO-TiO<ce:inf loc=post>2</ce:inf> under visible light,Materials Today: Proceedings,10.1016/j.matpr.2023.12.049,2024-01-02,https://api.elsevier.com/content/article/pii/S2214785323053373,https://api.elsevier.com/content/article/doi/10.1016/j.matpr.2023.12.049?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S2214785323053373
3274,Chiral induction enhances hydrogen generation performance of CdS quantum dots,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2023.05.185,2023-10-29,https://api.elsevier.com/content/article/pii/S0360319923025260,https://api.elsevier.com/content/article/doi/10.1016/j.ijhydene.2023.05.185?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0360319923025260
3275,"Green fuel mediated Europium doped Lanthanum ferrites Synthesis, characterisation of and their application as photocatalyst and antibacterial agents",Inorganic Chemistry Communications,10.1016/j.inoche.2024.112978,2024-10-31,https://api.elsevier.com/content/article/pii/S1387700324009626,https://api.elsevier.com/content/article/doi/10.1016/j.inoche.2024.112978?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S1387700324009626
3276,Advances in electrochemical membranes for water treatment: A comprehensive review,Desalination and Water Treatment,10.1016/j.dwt.2024.100450,2024-07-31,https://api.elsevier.com/content/article/pii/S1944398624004843,https://api.elsevier.com/content/article/doi/10.1016/j.dwt.2024.100450?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S1944398624004843
3277,Chapter 12: Biocompatible green-synthesized nanomaterials for therapeutic applications,Advances in Nano and Biochemistry,10.1016/B978-0-323-95253-8.00012-7,2023-12-31,https://api.elsevier.com/content/article/pii/B9780323952538000127,https://api.elsevier.com/content/article/doi/10.1016/B978-0-323-95253-8.00012-7?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/B9780323952538000127
3278,Enhanced photocatalytic removal of Cr(VI) and Rhodamine B from water using plant-mediated CdS nanoparticles: Mechanistic insights and environmental applications,Desalination and Water Treatment,10.1016/j.dwt.2024.100593,2024-10-31,https://api.elsevier.com/content/article/pii/S1944398624006945,https://api.elsevier.com/content/article/doi/10.1016/j.dwt.2024.100593?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S1944398624006945
3279,Phase-separated polyvinylidene fluoride/ZnO composite microspheres as sunlight-driven photocatalysts,Arabian Journal of Chemistry,10.1016/j.arabjc.2024.105670,2024-04-30,https://api.elsevier.com/content/article/pii/S1878535224000728,https://api.elsevier.com/content/article/doi/10.1016/j.arabjc.2024.105670?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S1878535224000728
3280,Design of TiO<ce:inf loc=post>2</ce:inf> nanorods and nanotubes doped with lanthanum and comparative kinetic study in the photodegradation of formic acid,Catalysis Communications,10.1016/j.catcom.2014.12.020,2015-02-10,https://api.elsevier.com/content/article/pii/S1566736714005226,https://api.elsevier.com/content/article/doi/10.1016/j.catcom.2014.12.020?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S1566736714005226
3281,Metal ferrites-based nanocomposites and nanohybrids for photocatalytic water treatment and electrocatalytic water splitting,Chemosphere,10.1016/j.chemosphere.2022.136835,2023-01-31,https://api.elsevier.com/content/article/pii/S0045653522033288,https://api.elsevier.com/content/article/doi/10.1016/j.chemosphere.2022.136835?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0045653522033288
3282,TiO<ce:inf loc=post>2</ce:inf>/carbon dots decorated reduced graphene oxide composites from waste car bumper and TiO<ce:inf loc=post>2</ce:inf> nanoparticles for photocatalytic applications,Arabian Journal of Chemistry,10.1016/j.arabjc.2018.08.016,2020-01-31,https://api.elsevier.com/content/article/pii/S1878535218301928,https://api.elsevier.com/content/article/doi/10.1016/j.arabjc.2018.08.016?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S1878535218301928
3283,Energy transfer enhanced photocatalytic hydrogen evolution in organic heterostructure nanoparticles via flash nanoprecipitation processing,Green Energy & Environment,10.1016/j.gee.2024.04.001,2024-04-10,https://api.elsevier.com/content/article/pii/S2468025724001006,https://api.elsevier.com/content/article/doi/10.1016/j.gee.2024.04.001?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S2468025724001006
3284,Structure and photocatalytic activity of thin-walled CuWO<ce:inf loc=post>4</ce:inf> nanotubes: An experimental and DFT study,Materials Letters,10.1016/j.matlet.2019.06.109,2019-10-15,https://api.elsevier.com/content/article/pii/S0167577X19309838,https://api.elsevier.com/content/article/doi/10.1016/j.matlet.2019.06.109?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0167577X19309838
3285,"Visible-light-driven photocatalytic degradation of naproxen by Bi-modified titanate nanobulks: Synthesis, degradation pathway and mechanism",Journal of Photochemistry and Photobiology A: Chemistry,10.1016/j.jphotochem.2019.112108,2020-01-01,https://api.elsevier.com/content/article/pii/S1010603019310810,https://api.elsevier.com/content/article/doi/10.1016/j.jphotochem.2019.112108?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S1010603019310810
3286,A silver/silver oxide-incorporated poly(thiophene-pyrrole) nanocomposite photocatalyst for efficient degradation of methylene blue in water,Journal of Molecular Structure,10.1016/j.molstruc.2024.140506,2025-02-15,https://api.elsevier.com/content/article/pii/S002228602403014X,https://api.elsevier.com/content/article/doi/10.1016/j.molstruc.2024.140506?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S002228602403014X
3287,Recent progress and perspectives in the photocatalytic CO<ce:inf loc=post>2</ce:inf> reduction of Ti-oxide-based nanomaterials,Applied Surface Science,10.1016/j.apsusc.2016.11.240,2017-02-28,https://api.elsevier.com/content/article/pii/S0169433216326988,https://api.elsevier.com/content/article/doi/10.1016/j.apsusc.2016.11.240?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0169433216326988
3288,Photocatalytic reactive oxygen species generation and their mechanisms of action in pollutant removal with biochar supported photocatalysts: A review,Journal of Cleaner Production,10.1016/j.jclepro.2022.131155,2022-04-20,https://api.elsevier.com/content/article/pii/S0959652622007879,https://api.elsevier.com/content/article/doi/10.1016/j.jclepro.2022.131155?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0959652622007879
3289,Conducting polymeric nanocomposites: A review in solar fuel applications,Fuel,10.1016/j.fuel.2022.124899,2022-10-01,https://api.elsevier.com/content/article/pii/S0016236122017410,https://api.elsevier.com/content/article/doi/10.1016/j.fuel.2022.124899?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0016236122017410
3290,Recent progress on plant extract-mediated biosynthesis of ZnO-based nanocatalysts for environmental remediation: Challenges and future outlooks,Advances in Colloid and Interface Science,10.1016/j.cis.2023.102931,2023-07-31,https://api.elsevier.com/content/article/pii/S0001868623000982,https://api.elsevier.com/content/article/doi/10.1016/j.cis.2023.102931?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0001868623000982
3291,Fabrication of novel adsorptive photocatalyst GQDs/Sn<ce:inf loc=post>3</ce:inf>O<ce:inf loc=post>4</ce:inf> for highly efficient synergistic removal of U(Ⅵ),Journal of Environmental Chemical Engineering,10.1016/j.jece.2024.114494,2024-12-31,https://api.elsevier.com/content/article/pii/S2213343724026253,https://api.elsevier.com/content/article/doi/10.1016/j.jece.2024.114494?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S2213343724026253
3292,Easy-to-perform and cost-effective fabrication of continuous-flow reactors and their application for nanomaterials synthesis,New Biotechnology,10.1016/j.nbt.2018.02.002,2018-12-25,https://api.elsevier.com/content/article/pii/S1871678417303862,https://api.elsevier.com/content/article/doi/10.1016/j.nbt.2018.02.002?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S1871678417303862
3293,Sm<ce:inf loc=post>2</ce:inf>O<ce:inf loc=post>3</ce:inf> nanoparticles coated with N-doped carbon for enhanced visible-light photocatalysis,Journal of Physics and Chemistry of Solids,10.1016/j.jpcs.2019.02.032,2019-07-31,https://api.elsevier.com/content/article/pii/S0022369718332177,https://api.elsevier.com/content/article/doi/10.1016/j.jpcs.2019.02.032?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0022369718332177
3294,"Preparation, characterization of iron-based single-atom catalysts and its application for photocatalytic degradation of contaminants in water",Journal of Environmental Chemical Engineering,10.1016/j.jece.2023.110681,2023-10-31,https://api.elsevier.com/content/article/pii/S2213343723014203,https://api.elsevier.com/content/article/doi/10.1016/j.jece.2023.110681?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S2213343723014203
3295,Praseodymium-doped ZnS nanomaterials: Hydrothermal synthesis and characterization with enhanced visible light photocatalytic activity,Journal of Industrial and Engineering Chemistry,10.1016/j.jiec.2015.10.032,2016-02-25,https://api.elsevier.com/content/article/pii/S1226086X15004979,https://api.elsevier.com/content/article/doi/10.1016/j.jiec.2015.10.032?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S1226086X15004979
3296,Trends in effective removal of emerging contaminants from wastewater: A comprehensive review,Desalination and Water Treatment,10.1016/j.dwt.2024.100258,2024-01-31,https://api.elsevier.com/content/article/pii/S1944398624002893,https://api.elsevier.com/content/article/doi/10.1016/j.dwt.2024.100258?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S1944398624002893
3297,Efficient and selective photocatalytic oxidation of benzylic alcohols with built-in electric field CsPbBr<ce:inf loc=post>3</ce:inf>/SiO<ce:inf loc=post>2</ce:inf> nanocomposites through Fe<ce:sup loc=post>3+</ce:sup> gradient doping,Chemical Engineering Journal,10.1016/j.cej.2024.156953,2024-11-15,https://api.elsevier.com/content/article/pii/S1385894724084444,https://api.elsevier.com/content/article/doi/10.1016/j.cej.2024.156953?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S1385894724084444
3298,Significantly enhanced piezo-photocatalytic capability in BaTiO<ce:inf loc=post>3</ce:inf> nanowires for degrading organic dye,Journal of Materiomics,10.1016/j.jmat.2020.03.004,2020-06-30,https://api.elsevier.com/content/article/pii/S2352847820300125,https://api.elsevier.com/content/article/doi/10.1016/j.jmat.2020.03.004?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S2352847820300125
3299,High energy facet-dominated TiO<ce:inf loc=post>2−X</ce:inf> facet heterojunction with excellent carrier utilization for ultrasensitive SERS sensing and efficient degradation of antibiotic residues,Sensors and Actuators B: Chemical,10.1016/j.snb.2023.135241,2024-03-15,https://api.elsevier.com/content/article/pii/S0925400523019597,https://api.elsevier.com/content/article/doi/10.1016/j.snb.2023.135241?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0925400523019597
